id	genes
WP_MBDNF_AND_PROBDNF_REGULATION_OF_GABA_NEUROTRANSMISSION_1	SLC12A5, NGFR, JAK2, GABRP, GABRG3, GABRG2, GABRG1, GABRE, GABRD, PIK3R1, GABRB3, GABRB2, GABRB1, AP2A1, AP2A2, PIK3CB, AP2B1, GABRA6, NTRK2, GABRA5, GABRA4, GABRA3, GABRA2, GABRA1, GABRQ, BDNF
WP_MBDNF_AND_PROBDNF_REGULATION_OF_GABA_NEUROTRANSMISSION_2	STAT3, CREB1, ROCK1, MIR452, PLCG1, PIK3R3, PIK3CG, PIK3R2, MIR224, SHC1, PIK3CA, CREM, PTEN, RHOA
WP_PURINERGIC_SIGNALING	P2RX1, P2RX3, P2RX4, P2RX6, P2RX5, GNAI2, GNAI1, P2RX2, ADORA1, ADORA2A, ADORA2B, P2RY14, LPAR4, P2RY4, GNAT3, P2RY6, P2RY8, P2RY11, P2RY13, LPAR6, MIR197, PANX1, GNAZ, GNAT2, ADORA3, P2RY12, GNAT1, GNAS, GNAO1, P2RY10, GNAI3, P2RX7, P2RY1, P2RY2
WP_PURINERGIC_SIGNALING_1	P2RX1, P2RX6, P2RX5, GNAI2, GNAI1, P2RX2, ADORA1, ADORA2A, LPAR4, GNAT3, P2RY6, P2RY13, PANX1, GNAZ, ADORA3, P2RY12, GNAT1, GNAS, GNAO1, P2RY10, P2RX7, P2RY2
WP_PURINERGIC_SIGNALING_2	P2RX3, P2RX4, ADORA2B, P2RY14, P2RY4, P2RY8, P2RY11, LPAR6, MIR197, GNAT2, GNAI3, P2RY1
WP_GENES_INVOLVED_IN_MALE_INFERTILITY	HORMAD2, MIR6778, UBE2B, USP8, LTF, REC8, EPSTI1, HLA-DRA, EP300, AHR, SHMT1, ATM, MLH1, BCL2, YBX2, FAS, UBD, FASLG, BHMT, RAG1, NOS1, DDX4, DAZL, NOS2, DAZ1, NOS3, PMS2, VCX, THBS1, RGS9, PRMT6, SLC16A7, CLU, CHD2, EPPIN, AR, TSSK6, CYP17A1, SIRPA, POLB, ARNTL, INSR, CCNK, POLG, MIR3175, H2BW1, MIR2861, SLC46A1, PON1, CRISP2, TEX15, UBR2, MDM2, TSSK4, SEPTIN12, KLK2, MAS1L, SOD3, SOD2, SEMG1, DND1, OR2W3, SOX5, PIWIL3, ERCC1, ESR2, AHRR, PARP1, DDX20, DAZ4, MSMB, PON2, CYP26B1, PEMT, TAS2R38, XPC, SPATA17, STRA8, RFC1, TNF, XRCC5, PRM2, H3-4, PUM2, MIR1281, PIWIL2, PRM1, BRCA2, FOLH1, HMGA1, BRDT, ERCC2, MTHFD1, XRCC2, MTHFR, XRCC4, XRCC3, AGO2, PRDM9, TCN2, MIR5090, HORMAD1, NFE2L2, PACRG, PIWIL1, NANOS1, PEX10, MIR3960, ETV5, GPX1, CYP1A1, CDK9, CREBBP, CAT, KDM3A, SRD5A2, CDC42BPA, SPO11, ABCB1, MIR4467, H4C1, MTRR, LIG4, ESR1, MIR6843, PSAT1, IHO1, CTCFL, MOV10L1, PIWIL4, TMEM132E, PRM3, SIRPG, APOB, TRIP13, CCNA1, MTR, CLOCK, CXXC1, FOLH1B, DAZ3, DAZ2, LRWD1, USP26, MLH3, GNAO1, ABLIM1, MMP2, NQO1, MSH4, CCNT1, MSH5, CCNT2, MMP9
WP_GENES_INVOLVED_IN_MALE_INFERTILITY_1	HORMAD2, LTF, REC8, EPSTI1, AHR, SHMT1, ATM, BCL2, YBX2, FAS, FASLG, BHMT, NOS1, DDX4, DAZL, NOS3, RGS9, SLC16A7, CLU, EPPIN, TSSK6, CYP17A1, SIRPA, POLB, INSR, SLC46A1, PON1, TEX15, UBR2, SEPTIN12, KLK2, SOD3, OR2W3, PIWIL3, PARP1, CYP26B1, XPC, SPATA17, STRA8, RFC1, H3-4, PIWIL2, FOLH1, BRDT, MTHFR, TCN2, HORMAD1, PACRG, NANOS1, GPX1, CYP1A1, CDK9, CAT, CDC42BPA, MTRR, LIG4, ESR1, PSAT1, PIWIL4, TMEM132E, SIRPG, APOB, CCNA1, MTR, CLOCK, FOLH1B, MLH3, GNAO1, ABLIM1, NQO1
WP_GENES_INVOLVED_IN_MALE_INFERTILITY_2	MIR6778, UBE2B, USP8, HLA-DRA, EP300, MLH1, UBD, RAG1, NOS2, DAZ1, PMS2, VCX, THBS1, PRMT6, CHD2, AR, ARNTL, CCNK, POLG, MIR3175, H2BW1, MIR2861, CRISP2, MDM2, TSSK4, MAS1L, SOD2, SEMG1, DND1, SOX5, ERCC1, ESR2, AHRR, DDX20, DAZ4, MSMB, PON2, PEMT, TAS2R38, TNF, XRCC5, PRM2, PUM2, MIR1281, PRM1, BRCA2, HMGA1, ERCC2, MTHFD1, XRCC2, XRCC4, XRCC3, AGO2, PRDM9, MIR5090, NFE2L2, PIWIL1, PEX10, MIR3960, ETV5, CREBBP, KDM3A, SRD5A2, SPO11, ABCB1, MIR4467, H4C1, MIR6843, IHO1, CTCFL, MOV10L1, PRM3, TRIP13, CXXC1, DAZ3, DAZ2, LRWD1, USP26, MMP2, MSH4, CCNT1, MSH5, CCNT2, MMP9
WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA	MIR6869, FADD, RPS6KB2, NUMB, CUL3, TGFBR2, STK11, NRAS, TSC1, CDK6, CSMD3, FAT1, IGF1R, RPS6, CDK4, CCND1, AJUBA, CTNNB1, SESN1, EIF4EBP1, KEAP1, EIF4E, GAB1, MAML1, NFE2L2, TERT, PIK3R5, FKBP1A, SESN2, CDKN2A, CDKN1A, CASP8, MTOR, NOTCH1, AKT1, TSC2, BIRC2, AKT2, NOTCH2, E2F1, KRAS, TRAF3, MIRLET7C, NFKB1, NFKB2, PRKAA1, VEGFA, PRKAA2, RICTOR, HRAS, RPTOR, TP63, RHEB, EGFR, PIK3CG, PIK3R1, PIK3R2, MLST8, SMAD4, TP53, RELA, FGFR2, ERBB2, PIK3CA, FGFR3, PIK3CB, PDPK1, FGFR1, DDIT4, PTEN, AKT3, MAPKAP1, IRF6, REL, RB1
WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA_1	TGFBR2, TSC1, CSMD3, IGF1R, RPS6, CCND1, SESN1, KEAP1, EIF4E, GAB1, PIK3R5, TRAF3, PRKAA2, RICTOR, RPTOR, TP63, PIK3R1, FGFR2, ERBB2, FGFR3, PIK3CB, PDPK1, AKT3, IRF6
WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA_2	MIR6869, FADD, RPS6KB2, NUMB, CUL3, STK11, NRAS, CDK6, FAT1, CDK4, AJUBA, CTNNB1, EIF4EBP1, MAML1, NFE2L2, TERT, FKBP1A, SESN2, CDKN2A, CDKN1A, CASP8, MTOR, NOTCH1, AKT1, TSC2, BIRC2, AKT2, NOTCH2, E2F1, KRAS, MIRLET7C, NFKB1, NFKB2, PRKAA1, VEGFA, HRAS, RHEB, EGFR, PIK3CG, PIK3R2, MLST8, SMAD4, TP53, RELA, PIK3CA, FGFR1, DDIT4, PTEN, MAPKAP1, REL, RB1
WP_EICOSANOID_METABOLISM_VIA_LIPO_OXYGENASES_LOX	ACOX3, TRPV1, LTC4S, PPARA, LTB4R, CYSLTR2, CYP4A11, LTB4R2, GGT5, LTA4H, ALOX12, TRPA1, ACOX1, ACAA1, CYP4F2, ACOX2, CYP4F12, PTGR1, ALOX5, PTGR2, DPEP1, CYSLTR1, EHHADH, FPR2, ALOX15, HPGD, ALOX15B, PPARD, CYP4A22
WP_EICOSANOID_METABOLISM_VIA_LIPO_OXYGENASES_LOX_1	TRPV1, PPARA, CYP4A11, LTA4H, TRPA1, ACAA1, CYP4F2, CYP4F12, PTGR2, CYSLTR1, EHHADH, ALOX15, ALOX15B, CYP4A22
WP_EICOSANOID_METABOLISM_VIA_LIPO_OXYGENASES_LOX_2	ACOX3, LTC4S, LTB4R, CYSLTR2, LTB4R2, GGT5, ALOX12, ACOX1, ACOX2, PTGR1, ALOX5, DPEP1, FPR2, HPGD, PPARD
WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION	IKBKE, TRAF3, TRAF6, NFKB1, NFKBIA, STAT2, STAT1, IRF3, TREML4, FOS, JAK1, TLR7, MAPK14, IFNAR2, IFNAR1, EIF2AK2, MAPK8, OAS3, IRF9, TYK2, MAP3K7, IKBKB, TBK1, OAS1, OAS2, CHUK, IKBKG, MYD88, JUN
WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION_1	IKBKE, TRAF3, STAT2, STAT1, TLR7, EIF2AK2, MAPK8, OAS3, IRF9, OAS1, OAS2, CHUK
WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION_2	TRAF6, NFKB1, NFKBIA, IRF3, TREML4, FOS, JAK1, MAPK14, IFNAR2, IFNAR1, TYK2, MAP3K7, IKBKB, TBK1, IKBKG, MYD88, JUN
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME	RNF8, DYNC2I2, MAD2L1BP, DYNLT3, DYNLT1, DYNLL1, NF2, NCBP2, SLC51B, SLC40A1, TGFB1, PAK2, ATM, SDHAP1, MYC, SENP5, TM4SF19, FNDC8, NCBP1, DYNC2H1, DLG1, CEP350, HIF1A, MIR4797, UBE2N, MUC4, NRROS, PIGM, SIRT1, MELTF-AS1, MIR6829, FBXW7, PXN, UBXN7, BRINP1, AR, CASP7, PIGZ, AKT1, PIGX, TNK2, RABL2B, CEP43, JUN, ZDHHC19, WDR53, DLG1-AS1, GRIA1, DYNLRB2, LINC00885, SMCO1, DYNLRB1, CEP19, GRB2, WWOX, TF, PIK3R3, DYNLL2, DYNLT2B, DYNC2LI1, RNF168, PCYT1A, MELTF, TFRC, SLC51A, FBXO45, HFE, ERBB2, LINC01063, DYNC2I1, FYN, ADAM10, MYCBP2, HAMP, STAT5B, STAT5A, TM4SF19-AS1, ZNF76, MCRS1
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME_1	RNF8, DYNLL1, NF2, SLC51B, SLC40A1, ATM, FNDC8, DYNC2H1, DLG1, CEP350, NRROS, SIRT1, FBXW7, BRINP1, PIGZ, PIGX, TNK2, RABL2B, ZDHHC19, GRIA1, DYNLRB2, SMCO1, DYNLRB1, CEP19, GRB2, WWOX, TF, DYNLL2, DYNC2LI1, MELTF, SLC51A, FBXO45, HFE, ERBB2, LINC01063, MYCBP2, STAT5B, STAT5A, TM4SF19-AS1, MCRS1
WP_3Q29_COPY_NUMBER_VARIATION_SYNDROME_2	DYNC2I2, MAD2L1BP, DYNLT3, DYNLT1, NCBP2, TGFB1, PAK2, SDHAP1, MYC, SENP5, TM4SF19, NCBP1, HIF1A, MIR4797, UBE2N, MUC4, PIGM, MELTF-AS1, MIR6829, PXN, UBXN7, AR, CASP7, AKT1, CEP43, JUN, WDR53, DLG1-AS1, LINC00885, PIK3R3, DYNLT2B, RNF168, PCYT1A, TFRC, DYNC2I1, FYN, ADAM10, HAMP, ZNF76
WP_BASE_EXCISION_REPAIR	MPG, MBD4, MUTYH, LIG3, PNKP, POLE4, POLD3, APEX2, NEIL3, SMUG1, POLL, NEIL2, XRCC1, POLD4, OGG1, LIG1, PARP2, UNG, PCNA, PARP1, FEN1, HMGB1, POLB, APEX1, TDG, POLD1, POLD2, POLE3, POLE, POLE2, NTHL1
WP_BASE_EXCISION_REPAIR_1	POLE4, SMUG1, POLL, NEIL2, XRCC1, POLD4, PARP2, UNG, PARP1, POLB, NTHL1
WP_BASE_EXCISION_REPAIR_2	MPG, MBD4, MUTYH, LIG3, PNKP, POLD3, APEX2, NEIL3, OGG1, LIG1, PCNA, FEN1, HMGB1, APEX1, TDG, POLD1, POLD2, POLE3, POLE, POLE2
WP_FGF23_SIGNALLING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS	ROS1, PHEX, NFKB1, KL, NFKB2, SPP1, ENPP1, PTH, CYP27B1, FGFR2, CYP24A1, FGFR3, GALNT3, SLC34A3, FGF23, CCND1, FAM20C, CDKN1A, CYP11B2, ALPL, SLC34A1, DMP1
WP_FGF23_SIGNALLING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS_1	ROS1, PHEX, SPP1, FGFR2, FGFR3, GALNT3, CCND1, ALPL
WP_FGF23_SIGNALLING_IN_HYPOPHOSPHATEMIC_RICKETS_AND_RELATED_DISORDERS_2	NFKB1, KL, NFKB2, ENPP1, PTH, CYP27B1, CYP24A1, SLC34A3, FGF23, FAM20C, CDKN1A, CYP11B2, SLC34A1, DMP1
WP_SPHINGOLIPID_METABOLISM_GENERAL_OVERVIEW	SGMS2, CERK, SGPP2, UGCG, UGT8, CERS2, DEGS2, CERS3, SGPP1, DEGS1, SGMS1, SPTLC1, SMPD1, CERS6, CERS1, KDSR, CERS4, SGPL1, SPTLC2, ASAH1, SPHK1, PLPP3, SPHK2
WP_SPHINGOLIPID_METABOLISM_GENERAL_OVERVIEW_1	SGMS2, SGPP2, UGT8, CERS2, DEGS2, CERS3, SGPP1, SGMS1, SMPD1, CERS1, KDSR, CERS4, SPTLC2, ASAH1, SPHK1, PLPP3, SPHK2
WP_SPHINGOLIPID_METABOLISM_GENERAL_OVERVIEW_2	CERK, UGCG, DEGS1, SPTLC1, CERS6, SGPL1
WP_NEPHROTIC_SYNDROME	LMX1B, CD2AP, PODXL, TRPC6, COL4A4, ALG1, COL4A3, LAMB2, ARHGDIA, PDSS2, SCARB2, E2F3, WDR73, ARHGAP24, ITGA3, CD151, COQ8B, COQ6, MYO1E, SYNPO, NPHS1, MYH9, APOL1, PAX2, PMM2, ITGB4, LMNA, CUBN, YARS1, INF2, CTLA4, GPC5, WT1, PLCE1, COQ2, CYP11B2, SMARCAL1, COL4A5, ANLN, EMP2, ACTN4, PTPRO, TTC21B, NPHS2, ZMPSTE24
WP_NEPHROTIC_SYNDROME_1	LMX1B, COL4A4, COL4A3, SCARB2, ARHGAP24, ITGA3, MYO1E, SYNPO, NPHS1, APOL1, PAX2, ITGB4, INF2, CTLA4, GPC5, WT1, COL4A5, ANLN, EMP2, PTPRO, NPHS2
WP_NEPHROTIC_SYNDROME_2	CD2AP, PODXL, TRPC6, ALG1, LAMB2, ARHGDIA, PDSS2, E2F3, WDR73, CD151, COQ8B, COQ6, MYH9, PMM2, LMNA, CUBN, YARS1, PLCE1, COQ2, CYP11B2, SMARCAL1, ACTN4, TTC21B, ZMPSTE24
WP_PROTEOGLYCAN_BIOSYNTHESIS	XYLT1, CHSY1, BPNT2, XYLT2, CHST3, B4GALT7, MIR4647, EXT2, EXT1, PAPSS2, CANT1, B3GALT6, B3GAT3, CSGALNACT1, EXTL3, SLC35B3, CHST14, SLC26A2, SLC35B2
WP_PROTEOGLYCAN_BIOSYNTHESIS_1	XYLT1, XYLT2, CHST3, B3GAT3, CSGALNACT1
WP_PROTEOGLYCAN_BIOSYNTHESIS_2	CHSY1, BPNT2, B4GALT7, MIR4647, EXT2, EXT1, PAPSS2, CANT1, B3GALT6, EXTL3, SLC35B3, CHST14, SLC26A2, SLC35B2
WP_GASTRIN_SIGNALING_PATHWAY	RPS6KB1, MAP3K11, PTPN11, PRKD2, RPS6, MEF2B, CCND1, MYC, BCL2L1, CDC42, LAMTOR3, CDH1, FOXO3, FOXO1, MEF2C, EIF4EBP1, MEF2D, CLDN1, PXN, CCKBR, ARRB1, ARRB2, ARHGEF28, SOS1, STAT3, HRAS, ROCK1, BMP2, KIT, ELAVL1, CHGA, TCF4, PIK3R1, PIK3R2, SERPINE1, SERPINB2, RELA, PAK1, IKBKB, PIK3CA, KAT5, RHOA, RHOB, ANXA2, PRKACA, MAPK9, IRS1, MAP2K1, PRKCD, PRKCE, PRKCH, SLC9A3, PRKD1, CREB1, FOS, TJP1, JAK2, IL2, CTNNB1, RHOD, HDAC7, SP1, PLCG1, PRKCA, SLC9A1, CASP3, MAPK1, MAPK3, KLF4, CDKN2A, CDKN1B, CD44, CHUK, CDKN1A, MTOR, ATF2, YES1, PRKCQ, PPARG, AKT1, PTGS2, BIRC2, ITGB1, PTK2, SRC, KRAS, JUN, BCAR1, NFKB1, NFKBIA, VEGFA, HDC, BIRC3, BAD, BIRC5, GRB2, MAPK14, CRK, GAST, CXCL8, ELK1, MAPK8, PIK3R3, EGR1, RAC1, EGFR, TFF2, SHC1, RAF1, JAG1, GSK3B, GNAQ, FYN, MMP7
WP_GASTRIN_SIGNALING_PATHWAY_1	MAP3K11, PTPN11, RPS6, CCND1, BCL2L1, CDH1, FOXO3, MEF2C, MEF2D, CCKBR, ARRB1, ARRB2, ARHGEF28, KIT, PIK3R1, PAK1, KAT5, RHOB, MAPK9, MAP2K1, PRKCD, PRKCE, TJP1, JAK2, IL2, RHOD, PRKCA, MAPK1, MAPK3, CDKN1B, CHUK, PRKCQ, PPARG, PTK2, SRC, HDC, BIRC3, BAD, GRB2, MAPK8, GNAQ
WP_GASTRIN_SIGNALING_PATHWAY_2	RPS6KB1, PRKD2, MEF2B, MYC, CDC42, LAMTOR3, FOXO1, EIF4EBP1, CLDN1, PXN, SOS1, STAT3, HRAS, ROCK1, BMP2, ELAVL1, CHGA, TCF4, PIK3R2, SERPINE1, SERPINB2, RELA, IKBKB, PIK3CA, RHOA, ANXA2, PRKACA, IRS1, PRKCH, SLC9A3, PRKD1, CREB1, FOS, CTNNB1, HDAC7, SP1, PLCG1, SLC9A1, CASP3, KLF4, CDKN2A, CD44, CDKN1A, MTOR, ATF2, YES1, AKT1, PTGS2, BIRC2, ITGB1, KRAS, JUN, BCAR1, NFKB1, NFKBIA, VEGFA, BIRC5, MAPK14, CRK, GAST, CXCL8, ELK1, PIK3R3, EGR1, RAC1, EGFR, TFF2, SHC1, RAF1, JAG1, GSK3B, FYN, MMP7
WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM	CELSR1, FREM1, SIX1, SALL1, ROBO2, FOXC1, ROBO1, TGFB2, GRIP1, WNT11, GATA3, RARB, CCND1, RARG, GDNF, SMO, FRAS1, SIX2, BMP4, GREB1L, CTNNB1, ILK, HOXD11, FAT4, SHH, ANOS1, SPRY1, LHX1, RET, RARA, SMAD1, SLIT2, PAX2, FGFR2, WT1, GLI1, ETV4, VANGL2, HOXA11, GFRA1, GDF11, ITGA8, FREM2, ITGB1, MYCN, GLI3, GLI2
WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM_1	FREM1, ROBO2, GRIP1, WNT11, RARB, CCND1, GDNF, FRAS1, GREB1L, FAT4, SHH, ANOS1, RET, SLIT2, PAX2, FGFR2, WT1, HOXA11, GFRA1, ITGA8, MYCN
WP_DEVELOPMENT_OF_URETERIC_COLLECTION_SYSTEM_2	CELSR1, SIX1, SALL1, FOXC1, ROBO1, TGFB2, GATA3, RARG, SMO, SIX2, BMP4, CTNNB1, ILK, HOXD11, SPRY1, LHX1, RARA, SMAD1, GLI1, ETV4, VANGL2, GDF11, FREM2, ITGB1, GLI3, GLI2
WP_SARSCOV2_AND_ANGIOTENSINCONVERTING_ENZYME_2_RECEPTOR_MOLECULAR_MECHANISMS	MAS1, TMPRSS2, REN, AGT, ACE2, AGTR1, ACE
WP_SARSCOV2_AND_ANGIOTENSINCONVERTING_ENZYME_2_RECEPTOR_MOLECULAR_MECHANISMS_1	MAS1, TMPRSS2, AGT, ACE2
WP_SARSCOV2_AND_ANGIOTENSINCONVERTING_ENZYME_2_RECEPTOR_MOLECULAR_MECHANISMS_2	REN, AGTR1, ACE
WP_COVID19_THROMBOSIS_AND_ANTICOAGULATION	PLG, F2, FGB, FGG, FGA, F13B, F13A1
WP_COVID19_THROMBOSIS_AND_ANTICOAGULATION_1	PLG, F2, F13A1
WP_COVID19_THROMBOSIS_AND_ANTICOAGULATION_2	FGB, FGG, FGA, F13B
WP_SOMITOGENESIS_IN_THE_CONTEXT_OF_SPONDYLOCOSTAL_DYSOSTOSIS	MESP2, RIPPLY2, HES7, DLL1, NOTCH1, TBX6, EPHA4, DLL3, LFNG
WP_SOMITOGENESIS_IN_THE_CONTEXT_OF_SPONDYLOCOSTAL_DYSOSTOSIS_1	MESP2, RIPPLY2, DLL3
WP_SOMITOGENESIS_IN_THE_CONTEXT_OF_SPONDYLOCOSTAL_DYSOSTOSIS_2	HES7, DLL1, NOTCH1, TBX6, EPHA4, LFNG
WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA	P3H1, TNFRSF11A, CRTAP, P4HA2, MIA3, SP7, MBTPS2, SERPINH1, IFITM5, COL1A2, COL1A1, PPIB, FZD1, LRP6, LRP5, PLOD1, P4HA1, PLOD2, SERPINF1, TNFSF11, P4HB, CREB3L1, TNFRSF11B, MBTPS1, WNT1, TMEM38B, ITPR1, P3H2, LOX, FKBP10, BMP1, ADAMTS2, COLGALT1
WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA_1	TNFRSF11A, CRTAP, MIA3, SERPINF1, WNT1, ITPR1, P3H2
WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA_2	P3H1, P4HA2, SP7, MBTPS2, SERPINH1, IFITM5, COL1A2, COL1A1, PPIB, FZD1, LRP6, LRP5, PLOD1, P4HA1, PLOD2, TNFSF11, P4HB, CREB3L1, TNFRSF11B, MBTPS1, TMEM38B, LOX, FKBP10, BMP1, ADAMTS2, COLGALT1
WP_AUTOSOMAL_RECESSIVE_OSTEOPETROSIS_PATHWAYS	MIR4315-2, MIR4315-1, TRAF6, NFKB1, TNFRSF11A, TNFSF11, PLEKHM1, IKBKB, CLCN7, SNX10, OSTM1, RAB7A, TCIRG1
WP_AUTOSOMAL_RECESSIVE_OSTEOPETROSIS_PATHWAYS_1	TNFRSF11A, SNX10, RAB7A
WP_AUTOSOMAL_RECESSIVE_OSTEOPETROSIS_PATHWAYS_2	MIR4315-2, MIR4315-1, TRAF6, NFKB1, TNFSF11, PLEKHM1, IKBKB, CLCN7, OSTM1, TCIRG1
WP_MED_AND_PSEUDOACHONDROPLASIA_GENES	COMP, COL9A3, MATN1, COL9A2, COL9A1, MATN3
WP_MED_AND_PSEUDOACHONDROPLASIA_GENES_1	COMP, COL9A2
WP_MED_AND_PSEUDOACHONDROPLASIA_GENES_2	COL9A3, MATN1, COL9A1, MATN3
WP_PURINE_METABOLISM	XDH, PNP, PRPS1, AMPD1, HPRT1, ATIC, ITPA, APRT, ADA, IMPDH1, ADSL, ADSS2, DGUOK
WP_PURINE_METABOLISM_1	XDH, AMPD1, HPRT1, ATIC, ADA, ADSS2
WP_PURINE_METABOLISM_2	PNP, PRPS1, ITPA, APRT, IMPDH1, ADSL, DGUOK
WP_ACTIVATION_OF_NLRP3_INFLAMMASOME_BY_SARSCOV2	TRAF3, NFKB1, RELA, IL1B, PYCARD, CASP1, NLRP3
WP_ACTIVATION_OF_NLRP3_INFLAMMASOME_BY_SARSCOV2_1	TRAF3, PYCARD, NLRP3
WP_ACTIVATION_OF_NLRP3_INFLAMMASOME_BY_SARSCOV2_2	NFKB1, RELA, IL1B, CASP1
WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALLING_BY_CNV	SYNGAP1, NRXN3, TJP1, NLGN1, RPH3A, NLGN4X, NLGN3, GRIN2D, GRIN2C, DLG1, GRIN2B, CAMK2A, GRIN2A, CAMK2B, GRIN1, CAMK2D, STX1A, CAMK2G, NRXN1, RYR2, MAPK1, MAPK3, YWHAG, MIR5004, NRXN2, HOMER1, ARC, GRM1, CYFIP1, DLG2, FMR1, NLGN2, DLGAP1, SHANK1
WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALLING_BY_CNV_1	NRXN3, TJP1, RPH3A, NLGN3, GRIN2D, GRIN2C, DLG1, GRIN2B, CAMK2A, GRIN2A, CAMK2B, GRIN1, STX1A, CAMK2G, NRXN1, RYR2, MAPK1, MAPK3, YWHAG, NRXN2, HOMER1, GRM1, DLG2, FMR1, DLGAP1, SHANK1
WP_DISRUPTION_OF_POSTSYNAPTIC_SIGNALLING_BY_CNV_2	SYNGAP1, NLGN1, NLGN4X, CAMK2D, MIR5004, ARC, CYFIP1, NLGN2
WP_PATHOGENESIS_OF_SARSCOV2_MEDIATED_BY_NSP9NSP10_COMPLEX	CD247, MMP25, PRG3, HLA-DRB1, HLA-DRA, IL6, CRP, FYN, HLA-DRB5, LBP, IGLL1, CXCL8, CD4, ZAP70, NKRF, CD8A, CD2, CD8B, LCK, CD3E, CD3G
WP_PATHOGENESIS_OF_SARSCOV2_MEDIATED_BY_NSP9NSP10_COMPLEX_1	CD247, PRG3, HLA-DRB1, HLA-DRB5, LBP, CD4, NKRF, CD8A, CD2, CD8B, LCK, CD3E, CD3G
WP_PATHOGENESIS_OF_SARSCOV2_MEDIATED_BY_NSP9NSP10_COMPLEX_2	MMP25, HLA-DRA, IL6, CRP, FYN, IGLL1, CXCL8, ZAP70
WP_THE_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_THAT_CONTRIBUTE_TO_A_RANGE_OF_LMNA_LAMINOPATHIES	TLE1, HES1, DICER1, KAT2B, MIR4763, CSNK1A1L, HMGA2, TGFB1, WNT10B, TGFB2, CDK4, TCF7L1, CTNNB1, CSNK1A1, MAOA, MAOB, AGO2, SREBF1, TNFRSF11B, HES5, JUNB, CDKN1A, APC, LEF1, CREBBP, NOTCH1, PPARG, MYOD1, ACTB, E2F1, ZMPSTE24, MIR33B, MIRLET7A3, MIRLET7B, SPP1, AXIN1, NAP1L1, TARBP2, ICMT, EMD, HDAC1, BMP2, CTSK, MIRLET7BHG, TMPO, SMAD2, LMNA, SMAD3, WNT7B, MSTN, CEBPD, CEBPB, CEBPA, FNTA, GSK3B, RUNX2, LEMD3, TCF7, TCF7L2, RB1
WP_THE_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_THAT_CONTRIBUTE_TO_A_RANGE_OF_LMNA_LAMINOPATHIES_1	DICER1, KAT2B, WNT10B, MAOA, MAOB, SREBF1, APC, PPARG, SPP1, SMAD3, WNT7B, CEBPA, FNTA, LEMD3, TCF7
WP_THE_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_THAT_CONTRIBUTE_TO_A_RANGE_OF_LMNA_LAMINOPATHIES_2	TLE1, HES1, MIR4763, CSNK1A1L, HMGA2, TGFB1, TGFB2, CDK4, TCF7L1, CTNNB1, CSNK1A1, AGO2, TNFRSF11B, HES5, JUNB, CDKN1A, LEF1, CREBBP, NOTCH1, MYOD1, ACTB, E2F1, ZMPSTE24, MIR33B, MIRLET7A3, MIRLET7B, AXIN1, NAP1L1, TARBP2, ICMT, EMD, HDAC1, BMP2, CTSK, MIRLET7BHG, TMPO, SMAD2, LMNA, MSTN, CEBPD, CEBPB, GSK3B, RUNX2, TCF7L2, RB1
WP_UNFOLDED_PROTEIN_RESPONSE	TNFRSF10B, MIR3191, PMAIP1, PPP1R15A, MBTPS2, BCL2L11, BCL2, IL1B, CASP2, BID, ERN1, XBP1, NFE2L2, ATF6, TP53, MBTPS1, EIF2AK3, EIF2S1, RTCB, BBC3, TXNIP, CASP8, ATF4, DDIT3, HSPA5
WP_UNFOLDED_PROTEIN_RESPONSE_1	BCL2, RTCB, BBC3, TXNIP, DDIT3
WP_UNFOLDED_PROTEIN_RESPONSE_2	TNFRSF10B, MIR3191, PMAIP1, PPP1R15A, MBTPS2, BCL2L11, IL1B, CASP2, BID, ERN1, XBP1, NFE2L2, ATF6, TP53, MBTPS1, EIF2AK3, EIF2S1, CASP8, ATF4, HSPA5
