id	genes
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES	KIF28P, DDX11L8, ABCC5, ABCB6, DNM1L, ABCC9, ABCF2, ATP9A, RAD50, KIF20A, ARL4C, DNAL4, ARFRP1, G3BP1, DDX39A, AK6, CDK7, ABCC4, RGS19, RRAGB, ABCA7, ABCA10, ABCA9, ABCA8, TUBA1B, TUBB3, TUBB4A, TUBB4B, ATP8A1, APPBP2, DDX17, DCTN2, CENPE, RASL10A, RGS14, RRAGA, GNA13, GNB5, CCT8, PMS2P11, POLQ, YME1L1, KIF1C, HBS1L, CFTR, SEPTIN9, CLPX, SRCAP, RUVBL2, RAB10, RALBP1, AFG3L2, RAB40B, ASCC3, RAB32, SLC27A5, SLC27A4, SLC27A3, SLC27A2, KIF2C, IFT27, RAB35, RAB31, CHD1, DDX52, CHD2, CHD3, TPPP, CHD4, KATNA1, KIF3A, DMC1, RABL2B, RABL2A, NUDT6, NUDT4, NUDT5, NUDT3, ABCB8, DDX20, DDX19B, TUBA3E, GPN1, KIF12, DDX42, TUBA3D, HELQ, RAB42, GBP4, GBP5, RAB3C, ACSM1, RAB39B, AGAP2, AGAP1, AGAP3, LRRK2, RHEBL1, TDRD9, ADSS1, ACSM2A, ABCC2, SEPTIN12, CANT1, KIF19, SWSAP1, DNAH14, ARL8A, NUDT16, MYL6B, MYO3B, DYNLL2, RAB40A, ACSM6, DNHD1, DNAH2, KIF18B, ATP8B3, DIRAS1, BNIPL, RAB6D, SEPTIN10, ABCA13, EEF1A1P5, RASEF, SHOC1, PRUNE2, REM2, TMEM30B, PHOSPHO1, GBP6, DCTN1, HFM1, DDX1, DDX3X, DDX5, DQX1, DDX6, DHX8, DHX9, DDX10, DDX11, SPATA5, DHX15, MMAA, DCP2, DDX53, GIMAP7, DHX36, NUDT10, RHOV, SEPTIN1, DNM1, DNA2, DNAH5, DNAH6, DNAH8, DNAH9, DYNC1H1, DYNC1I1, DYNC1I2, DYNC1LI2, DNM2, DXO, DRG2, DUT, TOR1A, ABCA1, EEF1A1, EEF1A2, EEF2, PLPP4, DNAH10, EIF2S3, DNM1P46, EIF4A1, ACSF3, EIF4A2, ABCA2, NUDT17, RAB12, DNAH12, TUBB, ERCC2, ERCC3, ERCC6, ABCA3, ABCD1, ACSL1, ACSL3, ACSL4, BPTF, ATAD3C, ABCB7, KIF6, ABCD2, FHIT, RRAS2, MRAS, RHOBTB3, ENPP4, MORC2, DHX30, RAB18, ACIN1, MYH15, ABCF1, RAB21, SNRNP200, MYO16, KIF21B, SETX, VWA8, KIF1B, ATP10B, RAD54L2, SEPTIN6, SEPTIN8, MDN1, ATP11B, ACSBG1, RHOBTB2, ATP11A, KIF13B, ACSL6, SMCHD1, ATP13A2, DICER1, RHOQ, ABCB10, ABCB9, ABCA6, ABCA5, MACF1, MTREX, RASD2, GTPBP4, DDX58, SPO11, RAB38, GSPT2, ABCA4, KIF4A, AFG1L, ALPL, MCM9, XRCC6, EIF2S3B, NUDT14, SHPRH, RAD54B, RAB26, ATL3, NUDT13, DNAH1, TUBB8B, CHD5, DNM3, KIF26A, ABCA12, MTG2, GARS1, GBP1, GBP2, GBP3, GCH1, RGS17, GEM, DNAI1, MLH3, ATP2C1, PPA2, TUBG2, VPS4A, RND1, RAB30, TOR1B, TOR2A, GNA11, GNA12, GNA15, GNAI1, GNAI2, GNAI3, GNAL, GNAO1, GNAQ, GNAS, GNAT1, GNAT2, GNAZ, GNB1, GNB2, GNB3, GNG3, GNG5, GNG10, GNG11, GNGT1, GNGT2, GNL1, RAB40AL, MYO1H, NUDT7, SLC25A42, NKIRAS2, NKIRAS1, RABL3, KIF4B, ATP11C, REM1, DCPS, SLC27A6, ATAD2, ARHGAP35, DDX25, GSPT1, MSH6, GTF2F2, OLA1, GNL2, RHOD, ANXA1, HELLS, DDX51, NUDT2, HRAS, ERAS, RAB37, HSPA1A, HSPA1B, HSPA1L, HSPA2, HSPA5, HSPA6, HSPA7, HSPA8, HSPA9, HSP90AA1, HSPD1, NLRP10, RAB7B, RAB43, ABCB5, ACSM4, IDE, ATP13A5, IRGM, SEPTIN14, GNAT3, KIF24, RAB41, TUBB8, TUBB2B, ACSM2B, IGHMBP2, ABCC6, ITPA, TRIM23, KIF7, ATP9B, ARF1, ERCC6L2, RAB15, SLC27A1, ARF3, ENTPD8, ARF4, ARL4D, KIF2A, KIF3C, KIF5A, KIF5B, KIF5C, KIFC3, ARF5, ARF6, KLC1, KIF11, KIFC1, KIF25, KIF22, KRAS, RHOA, RASL11A, RHOB, GBP7, RHOC, NUGGC, RND3, RHOG, IQCA1L, ARHGAP5, ARHGDIB, RHOH, ARL1, RAB44, RAB19, FIGNL2, ARL2, ARL3, MCM2, MCM3, MCM4, MCM5, MCM6, MCM7, RAB8A, MLH1, RGS21, ATP5F1EP2, MOV10, MRE11, ABCC1, GET3, DDX12P, NUDT4B, RAB1C, MYO1B, MSH2, MSH3, MSH4, MSH5, NUDT1, MTIF2, MYO1F, MMUT, MX1, MX2, MYH1, MYH2, MYH3, MYH4, MYH6, MYH7, MYH8, MYH9, MYH10, MYH11, MYL3, MYL6, MYO1A, MYO1C, MYO1D, MYO1E, MYO5A, MYO5B, MYO6, MYO7A, MYO7B, MYO9A, MYO9B, MYO10, DRG1, SEPTIN2, ATP1A1, ATP1A2, ATP1A3, ATP12A, ATP1A4, ATP2A1, ATP2A2, ATP2A3, NRAS, ATP2B1, NSF, NVL, ATP4A, OPA1, ATP5F1A, ORC1, SMARCAL1, ATP5F1B, ATP5F1C, ATL1, SAR1B, DYNC1LI1, MYO15A, TUBD1, TUBE1, HSPA14, GPN3, DDX47, RAB9B, DNAJC27, RASL12, CD320, ATP5F1D, ATP5F1E, DDX41, RAB14, RAB6B, ATP6V1H, DYNC2LI1, RASD1, ENPP1, ENPP2, ENPP3, ACSL5, RAB23, RTEL1, ATP8A2, RAB8B, TUBA8, PEX1, PEX6, ATP8B1, PFN2, ATP6V1A, ABCB1, ABCB4, PIN1, NUDT9, ATP6V1G2, PMS1, PMS2P1, ATP7A, PMS2P5, PMS2P3, MYO3A, RAB4B, RAB24, PMS2, ATP7B, GPR88, SEPTIN5, SEPTIN4, ATAD2B, MOV10L1, DHX29, RHOF, DDX4, DDX49, ATRX, DDX56, INO80, PPA1, GTPBP2, KIF1A, GPN2, RAB39A, DIRAS2, ERCC6L, TOR4A, CHTF8, ACSM5, KIF26B, FIGN, NUDT11, ARL8B, ATAD3A, PTPA, NUDT15, RHOT1, DDX19A, ABCF3, LSG1, ZGRF1, DDX43, DNAH3, KIF27, DDX60, KIF21A, KIF16B, CHD7, RAB20, DDX27, MFN1, TSR1, ATF7IP, SEPTIN11, TMEM30A, DHX32, LMBRD1, DDX28, MYO5C, SEPTIN3, DNAH7, IRGC, TWNK, SAR1A, WRNIP1, SMARCAD1, DHX33, ADPRM, KIF15, PSMC1, PSMC2, PSMC3, PSMC4, PSMC5, PSMC6, DDX24, ENTPD7, RAB25, ATP13A1, ZNFX1, DOLPP1, ATP10A, ATP8B2, ATP10D, RHOJ, RAB22A, STARD9, CGN, CARNS1, KIF17, EP400, MYH7B, DHX37, RNF213, CHD8, DDX55, FANCM, RAB40C, RAP2C, ABCD3, ABCD4, RHOU, PRUNE1, RRAGD, RAB1A, RAB2A, RAB3A, RAB3B, RAB4A, RAB5A, RAB5B, RAB6A, RAB13, RAB27A, RAB27B, RAB5C, RAC1, RAC2, RAC3, RAD17, RAD51, RAD51C, RAD51B, RAD51D, RALA, RALB, RAN, RAP1A, RAP1B, ENPP5, RAP1GAP, RAP2A, RAP2B, RASA1, RBBP4, RECQL, UPF1, RFC1, RFC2, RFC3, RFC4, RFC5, RGS1, RGS2, RGS3, RGS4, RGS7, RGS10, RGS12, RGS13, RGS16, RHEB, RIT2, RIT1, GUF1, ABCE1, DHX35, EEFSEC, BCS1L, RRAD, RRAS, ACSM3, CHTF18, KIF13A, FIGNL1, MYO1G, LHPP, BLM, RRAGC, IFIH1, ABCG4, KIF9, TOR3A, ATL2, ABCG5, ABCG8, RAB17, RAP1BL, RGS18, DNAI2, IFT22, DDX31, YTHDC2, SKIV2L, SMARCA1, SMARCA2, HLTF, SMARCA4, RASL11B, BNIP2, SPAST, SPG7, SRP54, SRPRA, HSPA13, SUPV3L1, ABCC8, TAP1, TAP2, TAPBP, TBCC, DYNLT3, DYNLT2, DYNLT1, ACTC1, TOP2A, TOP2B, TUBA4A, TUBA3C, TUBB2A, TUBG1, TUFM, PMS2P6, DNM1P34, VCP, WRN, XRCC2, XRCC3, XRCC5, RNF112, SLC30A3, DNALI1, TUBA1A, RAB7A, DDX50, SPATA5L1, DDX54, DSCC1, DCTPP1, DHX58, THTPA, DDX39B, CPLANE2, ATP13A3, EFL1, DYNC2H1, DHX40, SMC6, IQCA1, MYH14, RERGL, TUBAL3, NUDT18, ATP8B4, ATAD5, COQ8B, ABCA11P, C10orf88, TUBA4B, PIF1, MYO19, CHD9, ACSF2, TUBB1, RND2, CLPB, ACSBG2, RAB1B, CLPP, KIF18A, RAB33B, KATNAL2, DDX59, DNAL1, NUDT12, DYNLRB2, DYNLRB1, LONP2, ATAD3B, RAB34, BRIP1, KATNAL1, RAB6C, ARL6, MYH16, CHD6, ATP13A4, NTPCR, NUDT22, GFM2, RAD54L, DHX16, PLPP5, MCM8, TTF2, TUBB6, KIF2B, SMARCA5, MYO18B, GTPBP3, TUBA1C, MFSD2A, FBH1, ATAD1, RGS5, RAB2B, CGNL1, RERG, ATCAY, ABCC11, RGS8, HELZ2, GFM1, GTPBP10, RGS20, RUVBL1, PLPP1, ASMTL, DNAH17, ABCB11, DDX3Y, DYNLL1, DNAH11, ABCC3, RNGTT, MYH13, RAB11A, RGS11, RGS9, GMPS, DDX18, RAB29, NAV3, NAV2, ABCC10, RHOT2, TMEM250, BTAF1, DIRAS3, DHX57, KIFC2, SMC3, DDX60L, SLFN11, RASL10B, TDRD12, DDX21, MTG1, RAB11B, HELB, CCDC102A, ATP6V1F, TRIP13, EFTUD2, LONP1, RAB33A, RAB28, RAB9A, KIF3B, RECQL5, RECQL4, DDX23, ABCC12, GNG8, ABCG2, KIF23, VPS4B, ENTPD1, ENTPD2, RAB3D, ENTPD6, ATP6V1G1, CHD1L, ENTPD3, GTPBP1, ENTPD5, ENTPD4, KIF20B, RAB36, ABCG1, RGS6, GNA14, EIF5B, ACYP1, DHX34, AQR, EIF4A3, DHX38, BMS1, ACYP2, PSMD6, DDX46, RHOBTB1, SEPTIN7, ATP2C2, MFN2, KIF14, HELZ, CDC42
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES_1	ABCC5, DNM1L, ATP9A, RAD50, DNAL4, CDK7, RRAGB, ABCA7, ABCA10, ABCA9, ABCA8, TUBB4A, TUBB4B, ATP8A1, APPBP2, DCTN2, RASL10A, RGS14, RRAGA, GNB5, KIF1C, HBS1L, CFTR, RUVBL2, RAB40B, SLC27A5, SLC27A4, SLC27A2, IFT27, CHD3, TPPP, KIF3A, DMC1, RABL2B, RABL2A, NUDT3, KIF12, RAB42, GBP4, GBP5, RAB3C, ACSM1, RAB39B, AGAP2, AGAP1, AGAP3, RHEBL1, TDRD9, ADSS1, ABCC2, SEPTIN12, KIF19, SWSAP1, DNAH14, ARL8A, NUDT16, MYL6B, MYO3B, DYNLL2, DNAH2, DIRAS1, BNIPL, RAB6D, SEPTIN10, PRUNE2, REM2, PHOSPHO1, GBP6, DCTN1, HFM1, DDX6, MMAA, GIMAP7, NUDT10, RHOV, SEPTIN1, DNM1, DNAH5, DNAH6, DNAH8, DNAH9, DYNC1H1, DYNC1I1, DYNC1I2, DYNC1LI2, DUT, ABCA1, EEF1A2, PLPP4, DNAH10, DNM1P46, EIF4A2, ABCA2, NUDT17, DNAH12, ERCC6, ABCA3, ABCD1, ACSL1, ACSL4, BPTF, ATAD3C, KIF6, ABCD2, FHIT, MRAS, RHOBTB3, ENPP4, RAB18, MYH15, RAB21, MYO16, KIF21B, VWA8, KIF1B, ATP10B, SEPTIN8, MDN1, ACSBG1, RHOBTB2, KIF13B, ACSL6, ATP13A2, DICER1, RHOQ, ABCB9, ABCA6, ABCA5, MACF1, RASD2, DDX58, GSPT2, AFG1L, ALPL, NUDT14, RAB26, NUDT13, DNAH1, CHD5, DNM3, GBP3, DNAI1, MLH3, ATP2C1, TUBG2, RND1, RAB30, GNA15, GNAI1, GNAI2, GNAL, GNAO1, GNAQ, GNAS, GNAT1, GNAZ, GNG3, GNGT1, GNGT2, MYO1H, NUDT7, SLC25A42, NKIRAS1, RABL3, KIF4B, REM1, SLC27A6, ARHGAP35, DDX25, RHOD, DDX51, NUDT2, RAB37, HSPA2, HSPA7, ATP13A5, IRGM, SEPTIN14, GNAT3, TUBB8, TUBB2B, ABCC6, TRIM23, ATP9B, RAB15, SLC27A1, ARF3, KIF2A, KIF3C, KIF5A, KIF5B, KIF5C, ARF5, KLC1, KIF25, RASL11A, RHOB, GBP7, RHOG, ARHGAP5, ARL1, ARL2, ARL3, GET3, RAB1C, MSH2, MTIF2, MYO1F, MX1, MX2, MYH1, MYH3, MYH6, MYH7, MYH8, MYH10, MYL3, MYO1A, MYO1D, MYO1E, MYO5A, MYO6, MYO7A, MYO7B, MYO9A, MYO10, DRG1, ATP1A2, ATP1A3, ATP12A, ATP1A4, ATP2A3, ATP2B1, NSF, ATP4A, OPA1, ATP5F1C, ATL1, SAR1B, MYO15A, GPN3, RAB9B, DNAJC27, RASL12, RAB6B, ATP6V1H, DYNC2LI1, RASD1, ENPP2, ENPP3, ACSL5, ATP8A2, TUBA8, PFN2, ATP6V1A, PMS2P5, MYO3A, RAB4B, RAB24, ATP7B, GPR88, SEPTIN5, SEPTIN4, RHOF, DDX4, ATRX, PPA1, KIF1A, DIRAS2, ACSM5, NUDT11, ARL8B, PTPA, RHOT1, DDX43, DNAH3, KIF27, DDX60, KIF16B, CHD7, TMEM30A, DHX32, LMBRD1, DDX28, MYO5C, SEPTIN3, DNAH7, TWNK, SAR1A, ADPRM, PSMC3, PSMC5, ZNFX1, STARD9, CGN, CARNS1, KIF17, MYH7B, RNF213, CHD8, RAB40C, RHOU, RRAGD, RAB2A, RAB3A, RAB3B, RAB4A, RAB5A, RAB5B, RAB6A, RAB5C, RAD51B, RALB, RAP1A, ENPP5, RAP1GAP, RAP2A, RAP2B, RFC1, RGS3, RGS4, RGS7, RGS10, RGS12, RIT2, EEFSEC, RRAD, ACSM3, KIF13A, LHPP, IFIH1, ABCG4, KIF9, ABCG5, ABCG8, RGS18, DNAI2, SMARCA2, HLTF, RASL11B, SPAST, SUPV3L1, ABCC8, TAP2, TBCC, ACTC1, TOP2B, TUBA4A, TUBB2A, TUFM, PMS2P6, VCP, RNF112, SLC30A3, DNALI1, TUBA1A, RAB7A, DDX50, DHX58, THTPA, CPLANE2, DYNC2H1, IQCA1, MYH14, RERGL, TUBAL3, NUDT18, ATP8B4, C10orf88, TUBA4B, ACSF2, CLPB, ACSBG2, RAB1B, RAB33B, KATNAL2, DNAL1, NUDT12, DYNLRB2, DYNLRB1, LONP2, KATNAL1, RAB6C, ARL6, MYH16, CHD6, ATP13A4, NTPCR, GFM2, MYO18B, ATAD1, CGNL1, RERG, ATCAY, ABCC11, RGS8, RGS20, PLPP1, DNAH17, ABCB11, DDX3Y, DYNLL1, DNAH11, MYH13, RAB11A, RGS11, RGS9, RAB29, NAV3, BTAF1, KIFC2, SMC3, SLFN11, RASL10B, TDRD12, MTG1, RAB11B, ATP6V1F, RAB33A, RAB9A, KIF3B, RECQL5, ABCC12, GNG8, VPS4B, ENTPD2, ENTPD6, CHD1L, ENTPD3, GTPBP1, RAB36, ABCG1, GNA14, EIF5B, ACYP1, BMS1, ACYP2, RHOBTB1, SEPTIN7, ATP2C2, MFN2
GOMF_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES_2	KIF28P, DDX11L8, ABCB6, ABCC9, ABCF2, KIF20A, ARL4C, ARFRP1, G3BP1, DDX39A, AK6, ABCC4, RGS19, TUBA1B, TUBB3, DDX17, CENPE, GNA13, CCT8, PMS2P11, POLQ, YME1L1, SEPTIN9, CLPX, SRCAP, RAB10, RALBP1, AFG3L2, ASCC3, RAB32, SLC27A3, KIF2C, RAB35, RAB31, CHD1, DDX52, CHD2, CHD4, KATNA1, NUDT6, NUDT4, NUDT5, ABCB8, DDX20, DDX19B, TUBA3E, GPN1, DDX42, TUBA3D, HELQ, LRRK2, ACSM2A, CANT1, RAB40A, ACSM6, DNHD1, KIF18B, ATP8B3, ABCA13, EEF1A1P5, RASEF, SHOC1, TMEM30B, DDX1, DDX3X, DDX5, DQX1, DHX8, DHX9, DDX10, DDX11, SPATA5, DHX15, DCP2, DDX53, DHX36, DNA2, DNM2, DXO, DRG2, TOR1A, EEF1A1, EEF2, EIF2S3, EIF4A1, ACSF3, RAB12, TUBB, ERCC2, ERCC3, ACSL3, ABCB7, RRAS2, MORC2, DHX30, ACIN1, ABCF1, SNRNP200, SETX, RAD54L2, SEPTIN6, ATP11B, ATP11A, SMCHD1, ABCB10, MTREX, GTPBP4, SPO11, RAB38, ABCA4, KIF4A, MCM9, XRCC6, EIF2S3B, SHPRH, RAD54B, ATL3, TUBB8B, KIF26A, ABCA12, MTG2, GARS1, GBP1, GBP2, GCH1, RGS17, GEM, PPA2, VPS4A, TOR1B, TOR2A, GNA11, GNA12, GNAI3, GNAT2, GNB1, GNB2, GNB3, GNG5, GNG10, GNG11, GNL1, RAB40AL, NKIRAS2, ATP11C, DCPS, ATAD2, GSPT1, MSH6, GTF2F2, OLA1, GNL2, ANXA1, HELLS, HRAS, ERAS, HSPA1A, HSPA1B, HSPA1L, HSPA5, HSPA6, HSPA8, HSPA9, HSP90AA1, HSPD1, NLRP10, RAB7B, RAB43, ABCB5, ACSM4, IDE, KIF24, RAB41, ACSM2B, IGHMBP2, ITPA, KIF7, ARF1, ERCC6L2, ENTPD8, ARF4, ARL4D, KIFC3, ARF6, KIF11, KIFC1, KIF22, KRAS, RHOA, RHOC, NUGGC, RND3, IQCA1L, ARHGDIB, RHOH, RAB44, RAB19, FIGNL2, MCM2, MCM3, MCM4, MCM5, MCM6, MCM7, RAB8A, MLH1, RGS21, ATP5F1EP2, MOV10, MRE11, ABCC1, DDX12P, NUDT4B, MYO1B, MSH3, MSH4, MSH5, NUDT1, MMUT, MYH2, MYH4, MYH9, MYH11, MYL6, MYO1C, MYO5B, MYO9B, SEPTIN2, ATP1A1, ATP2A1, ATP2A2, NRAS, NVL, ATP5F1A, ORC1, SMARCAL1, ATP5F1B, DYNC1LI1, TUBD1, TUBE1, HSPA14, DDX47, CD320, ATP5F1D, ATP5F1E, DDX41, RAB14, ENPP1, RAB23, RTEL1, RAB8B, PEX1, PEX6, ATP8B1, ABCB1, ABCB4, PIN1, NUDT9, ATP6V1G2, PMS1, PMS2P1, ATP7A, PMS2P3, PMS2, ATAD2B, MOV10L1, DHX29, DDX49, DDX56, INO80, GTPBP2, GPN2, RAB39A, ERCC6L, TOR4A, CHTF8, KIF26B, FIGN, ATAD3A, NUDT15, DDX19A, ABCF3, LSG1, ZGRF1, KIF21A, RAB20, DDX27, MFN1, TSR1, ATF7IP, SEPTIN11, IRGC, WRNIP1, SMARCAD1, DHX33, KIF15, PSMC1, PSMC2, PSMC4, PSMC6, DDX24, ENTPD7, RAB25, ATP13A1, DOLPP1, ATP10A, ATP8B2, ATP10D, RHOJ, RAB22A, EP400, DHX37, DDX55, FANCM, RAP2C, ABCD3, ABCD4, PRUNE1, RAB1A, RAB13, RAB27A, RAB27B, RAC1, RAC2, RAC3, RAD17, RAD51, RAD51C, RAD51D, RALA, RAN, RAP1B, RASA1, RBBP4, RECQL, UPF1, RFC2, RFC3, RFC4, RFC5, RGS1, RGS2, RGS13, RGS16, RHEB, RIT1, GUF1, ABCE1, DHX35, BCS1L, RRAS, CHTF18, FIGNL1, MYO1G, BLM, RRAGC, TOR3A, ATL2, RAB17, RAP1BL, IFT22, DDX31, YTHDC2, SKIV2L, SMARCA1, SMARCA4, BNIP2, SPG7, SRP54, SRPRA, HSPA13, TAP1, TAPBP, DYNLT3, DYNLT2, DYNLT1, TOP2A, TUBA3C, TUBG1, DNM1P34, WRN, XRCC2, XRCC3, XRCC5, SPATA5L1, DDX54, DSCC1, DCTPP1, DDX39B, ATP13A3, EFL1, DHX40, SMC6, ATAD5, COQ8B, ABCA11P, PIF1, MYO19, CHD9, TUBB1, RND2, CLPP, KIF18A, DDX59, ATAD3B, RAB34, BRIP1, NUDT22, RAD54L, DHX16, PLPP5, MCM8, TTF2, TUBB6, KIF2B, SMARCA5, GTPBP3, TUBA1C, MFSD2A, FBH1, RGS5, RAB2B, HELZ2, GFM1, GTPBP10, RUVBL1, ASMTL, ABCC3, RNGTT, GMPS, DDX18, NAV2, ABCC10, RHOT2, TMEM250, DIRAS3, DHX57, DDX60L, DDX21, HELB, CCDC102A, TRIP13, EFTUD2, LONP1, RAB28, RECQL4, DDX23, ABCG2, KIF23, ENTPD1, RAB3D, ATP6V1G1, ENTPD5, ENTPD4, KIF20B, RGS6, DHX34, AQR, EIF4A3, DHX38, PSMD6, DDX46, KIF14, HELZ, CDC42
GOMF_LYASE_ACTIVITY	DDTL, PAICS, ADCY1, POLQ, ADCY2, FTCD, ME3, ADCY3, HTD2, SDS, ILVBL, ADCY5, ADCY6, CA5B, HOGA1, L3HYPDH, ADCY7, PARK7, AZIN2, SDSL, ADCY8, ADCY9, ACMSD, UROC1, PM20D1, CTH, FAHD2B, CYP1A1, CYP1A2, CYP1B1, ADSL, CYP17A1, ECI1, DDC, DDT, CLYBL, ECHS1, EHHADH, ADCY4, CENPV, HACD2, ENO1, ENO2, ENO3, ALAD, FASN, FECH, ALDOA, FH, ALDOB, ALDOC, PDXDC1, MLYCD, TGDS, CA14, PISD, ALOX5AP, ALOX12B, NEIL2, XRCC6, GAD1, GAD2, TKFC, HACL1, AMD1, GGCX, GLDC, POLL, GLO1, GMDS, GOT1, GSTM4, GUCY1A2, CYP2S1, GUCY1A1, GUCY1B1, GUCY2C, GUCY2F, GUCY2D, HADHA, HADHB, HAL, HCCS, HDC, HMGB1, HMGCL, HSD17B4, GADL1, CENPVL3, IREB2, CA13, ENO4, CENPVL1, HACD4, LTC4S, ME1, ME2, MGST2, MGST3, MOCS1, ASL, TYW1B, CENPVL2, MVD, ACO1, NPR1, NPR2, NTHL1, CHAC2, ODC1, OGG1, ACO2, PAM, PCBD1, FAHD2A, PCK1, PCK2, DERA, APIP, CSAD, HACD3, SCLY, AZIN1, POLB, HMGCLL1, AUH, MOCOS, NEIL3, TYW1, ECHDC2, ENOSF1, NAXD, ADCY10, ECHDC1, KYAT3, CA10, APMAP, PTGIS, PTS, BCKDHA, ALOXE3, RNASE1, RNASE2, PPCDC, RPS3, SRR, URAD, SHMT1, SHMT2, ETNPPL, BST1, TBXAS1, TPI1, ACOD1, UMPS, UROD, UROS, XRCC5, CA1, CA2, CA3, CA4, CA5A, CA6, CA7, CA8, CA9, CA11, CA12, GGCT, TSEN34, CHAC1, NEIL1, ECHDC3, DGLUCY, PTGES2, UXS1, TSEN2, NPL, HMGA2, FAHD1, PCBD2, PHYKPL, RNASET2, CBS, GGACT, KYAT1, ALKBH1, SGPL1, HACD1, CDYL, CD38
GOMF_LYASE_ACTIVITY_1	ADCY1, ADCY2, FTCD, ME3, ADCY3, SDS, ILVBL, ADCY5, CA5B, HOGA1, ADCY7, PARK7, AZIN2, SDSL, ADCY8, ACMSD, UROC1, PM20D1, FAHD2B, CYP1A1, CYP1B1, CYP17A1, DDC, CLYBL, ECHS1, EHHADH, CENPV, HACD2, ENO1, ENO2, ENO3, ALAD, FECH, ALDOA, FH, ALDOB, ALDOC, MLYCD, CA14, PISD, ALOX12B, NEIL2, GAD1, GAD2, TKFC, AMD1, POLL, GOT1, GUCY1A1, GUCY1B1, GUCY2C, GUCY2D, HADHA, HADHB, HDC, HMGCL, HSD17B4, ENO4, HACD4, ME1, MGST2, MGST3, MOCS1, ACO1, NTHL1, ACO2, PCBD1, FAHD2A, PCK2, APIP, HACD3, AZIN1, POLB, HMGCLL1, AUH, ECHDC2, ENOSF1, NAXD, ECHDC1, CA10, BCKDHA, ALOXE3, RNASE1, SHMT1, ETNPPL, BST1, TBXAS1, UROD, UROS, CA1, CA2, CA4, CA6, CA7, CA8, CA11, CHAC1, NEIL1, ECHDC3, DGLUCY, PTGES2, UXS1, NPL, RNASET2, CBS, GGACT, KYAT1, HACD1, CD38
GOMF_LYASE_ACTIVITY_2	DDTL, PAICS, POLQ, HTD2, ADCY6, L3HYPDH, ADCY9, CTH, CYP1A2, ADSL, ECI1, DDT, ADCY4, FASN, PDXDC1, TGDS, ALOX5AP, XRCC6, HACL1, GGCX, GLDC, GLO1, GMDS, GSTM4, GUCY1A2, CYP2S1, GUCY2F, HAL, HCCS, HMGB1, GADL1, CENPVL3, IREB2, CA13, CENPVL1, LTC4S, ME2, ASL, TYW1B, CENPVL2, MVD, NPR1, NPR2, CHAC2, ODC1, OGG1, PAM, PCK1, DERA, CSAD, SCLY, MOCOS, NEIL3, TYW1, ADCY10, KYAT3, APMAP, PTGIS, PTS, RNASE2, PPCDC, RPS3, SRR, URAD, SHMT2, TPI1, ACOD1, UMPS, XRCC5, CA3, CA5A, CA9, CA12, GGCT, TSEN34, TSEN2, HMGA2, FAHD1, PCBD2, PHYKPL, ALKBH1, SGPL1, CDYL
GOMF_CARBON_CARBON_LYASE_ACTIVITY	PAICS, ME3, HOGA1, AZIN2, ACMSD, CYP17A1, DDC, DDT, CLYBL, ALDOA, ALDOB, ALDOC, PDXDC1, MLYCD, PISD, GAD1, GAD2, HACL1, AMD1, GGCX, GOT1, HDC, HMGCL, GADL1, ME1, ME2, MOCS1, TYW1B, MVD, ODC1, PCK1, PCK2, DERA, CSAD, AZIN1, HMGCLL1, TYW1, ECHDC1, BCKDHA, PPCDC, URAD, SHMT1, SHMT2, ACOD1, UMPS, UROD, UXS1, NPL, FAHD1, SGPL1
GOMF_CARBON_CARBON_LYASE_ACTIVITY_1	ME3, HOGA1, AZIN2, ACMSD, CYP17A1, DDC, CLYBL, ALDOA, ALDOB, ALDOC, MLYCD, PISD, GAD1, GAD2, AMD1, GOT1, HDC, HMGCL, ME1, MOCS1, PCK2, AZIN1, HMGCLL1, ECHDC1, BCKDHA, SHMT1, UROD, UXS1, NPL
GOMF_CARBON_CARBON_LYASE_ACTIVITY_2	PAICS, DDT, PDXDC1, HACL1, GGCX, GADL1, ME2, TYW1B, MVD, ODC1, PCK1, DERA, CSAD, TYW1, PPCDC, URAD, SHMT2, ACOD1, UMPS, FAHD1, SGPL1
GOMF_CARBOXY_LYASE_ACTIVITY	PAICS, ME3, AZIN2, ACMSD, DDC, DDT, PDXDC1, MLYCD, PISD, GAD1, GAD2, AMD1, GGCX, GOT1, HDC, GADL1, ME1, ME2, MVD, ODC1, PCK1, PCK2, CSAD, AZIN1, ECHDC1, BCKDHA, PPCDC, URAD, ACOD1, UMPS, UROD, UXS1, FAHD1, SGPL1
GOMF_CARBOXY_LYASE_ACTIVITY_1	ME3, AZIN2, ACMSD, DDC, MLYCD, PISD, GAD1, GAD2, AMD1, GOT1, HDC, ME1, PCK2, AZIN1, ECHDC1, BCKDHA, UROD, UXS1
GOMF_CARBOXY_LYASE_ACTIVITY_2	PAICS, DDT, PDXDC1, GGCX, GADL1, ME2, MVD, ODC1, PCK1, CSAD, PPCDC, URAD, ACOD1, UMPS, FAHD1, SGPL1
