sampleID	chrom	arm	start.pos	end.pos	n.probes	mean
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	144840041	144852390	121	0.049957
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	144852476	144859318	112	-0.052945
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	144859624	144879375	117	0.022331
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	144880377	144949971	265	0.243537
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	144950044	144958650	21	0.050552
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	144961158	144969405	13	0.262124
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	145010669	145038177	212	-0.156372
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	145038572	145079548	363	-0.29989
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	145080207	145113144	223	0.130625
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	145113237	145117280	48	0.142812
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	145117448	145118171	7	0.142812
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	145118473	145125230	20	0.13973
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	145130464	145199890	104	-0.047112
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	145200311	145216047	45	0.10029
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	145217984	145249868	89	0.217646
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	145250144	145289804	166	-0.079463
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	145290083	145299758	74	-0.248096
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	145300600	145307608	41	-0.139486
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	145380566	145388137	45	0.074552
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	145390305	145398042	15	0.376235
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	145401138	145607333	65	0.142552
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	145702654	146539202	130	-0.161533
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	146540173	146601485	165	-0.28324
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	146608130	147155518	203	-0.094401
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	147164379	147381444	34	-0.282241
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	147733564	147826789	17	-0.077005
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	148851006	148894063	156	-0.300622
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	148894167	148894629	5	-0.459696
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	148894946	148909559	81	-0.572896
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	148909768	148949603	118	-0.399362
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	149021548	149028045	40	-0.466718
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	149028333	149028706	24	-0.466718
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	149028758	149179948	68	-0.392898
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	149203771	149203816	5	-0.346162
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	149203971	149218450	154	-0.346162
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	149222971	149230047	59	-0.121705
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	149232246	149237522	33	-0.185627
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	149238116	149303117	135	-0.15079
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	149304635	149339934	107	-0.270096
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	149650119	149729642	53	-0.144769
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	149854890	150379851	173	0.144057
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	150380364	150608894	118	0.119864
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	150612360	151839838	531	0.002743
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	151840046	152028561	187	0.045674
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	152038724	152489742	366	-0.264818
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	152490138	152508917	52	-0.135702
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	152510143	152759950	188	-0.245754
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	152770521	152778817	25	-0.125684
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	152780277	153049152	253	-0.262774
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	153049917	153057821	24	-0.133184
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	153061048	153401588	294	-0.252653
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	153462287	153985563	24	0.096889
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	153992734	154066870	52	-0.276997
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	154080957	154129630	40	-0.149194
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	154134557	154268452	30	0.008807
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	154270288	154359179	133	-0.13298
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	154370020	154599778	79	0.113264
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	154600533	154659342	61	-0.049656
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	154661886	154892388	128	0.076099
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	154913687	156309372	252	0.190246
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	156311165	156778122	266	0.073656
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	156780852	157089147	79	-0.140366
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	157090136	157129953	25	-0.000265
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	157130566	157529358	582	-0.287515
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	157529590	157540981	42	-0.102659
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	157541565	157573164	69	-0.227451
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	157575630	157638558	175	-0.189566
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	157640163	157915707	121	-0.246637
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	157921100	158178719	286	-0.161747
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	158190327	158199360	17	-0.328754
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	158203198	158228392	51	-0.205573
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	158232838	158320067	82	-0.22771
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	158324425	158475894	119	-0.196628
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	158479691	158489945	25	-0.307343
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	158490112	158519710	132	-0.132404
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	158520010	158942892	463	-0.242121
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	159100315	159288468	33	-0.183932
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	159291045	159679196	267	-0.25357
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	159680868	159989915	112	-0.10084
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	159990022	160207530	195	0.029454
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	160210727	160317619	76	0.183449
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	160323353	160449639	42	-0.06752
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	160450357	160669966	355	-0.254884
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	160670454	160685375	33	-0.069129
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	160690469	160949114	149	-0.232568
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	160961293	161014649	37	0.012435
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	161020389	161047220	24	-0.127428
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	161051134	161189713	88	0.135151
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	161190250	161269897	142	-0.121682
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	161272526	161479745	87	0.03506
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	161510021	161518971	11	0.163614
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	161650508	162291521	550	0.135882
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	162301060	162440533	110	-0.02646
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	162551612	162842381	90	0.045599
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	162843606	164492592	828	-0.054223
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	164507787	164771701	275	0.153144
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	164783334	165659201	663	-0.147612
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	165660165	165671427	18	0.213505
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	165676548	167859242	1493	-0.080105
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	167872017	168261859	298	0.081477
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	168338742	169058726	489	-0.024888
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	169079020	169427427	457	0.08896
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	169522943	169758606	308	-0.159707
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	169760472	169769166	14	0.22025
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	169770820	170009546	166	0.087982
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	170017441	170248347	228	-0.066211
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	170260739	170709635	444	0.05716
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	170713408	171365192	287	-0.013607
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	171394149	171579170	137	0.069881
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	171580593	171649936	100	-0.039823
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	171670823	171999582	286	0.131129
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	172000305	172099136	77	-0.020082
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	172100596	172216800	129	0.174151
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	172243879	172398389	76	0.262595
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	172425640	172499712	62	-0.030997
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	172501199	172576274	34	0.176445
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	172580537	174959108	972	-0.038394
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	174961577	174999284	20	0.249442
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	175004285	175739003	687	-0.039444
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	175740624	176179846	281	0.074635
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	176180020	176513146	232	-0.09724
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	176515766	177132841	364	0.138057
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	177282831	178019943	610	-0.033975
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	178020892	178425132	40	0.171705
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	178447798	178989464	453	-0.053609
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	178991610	179159399	160	0.066368
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	179160617	179259198	88	-0.053132
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	179260732	179329947	151	0.148871
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	179330800	179799430	720	-0.152408
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	179800985	180061279	125	0.112153
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	180071093	180318858	108	-0.048131
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	180321583	181009624	585	0.073727
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	181010101	181049600	69	-0.046576
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	181050713	181114224	84	0.152843
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	181147756	181279504	109	-0.09678
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	181280106	181299358	24	-0.293093
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	181300447	182109931	646	-0.07527
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	182110058	182218791	80	0.113386
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	182225559	182359678	87	0.186271
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	182383656	183198365	326	-0.060756
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	183201970	183317819	113	0.094246
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	183320192	183426758	83	-0.013152
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	183440720	183689266	207	0.183386
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	183690371	184055040	361	0.252626
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	184060281	184410702	275	0.059369
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	184416538	184517838	66	0.198005
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	184521778	185319694	553	0.136538
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	185320426	186255411	804	-0.06686
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	186283422	186879891	106	0.135
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	186890016	186908851	20	0.002956
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	186910117	186948120	93	0.112605
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	186951816	188429786	1048	-0.042637
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	188430098	188759945	333	0.052385
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	188780623	188859719	140	-0.019353
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	188881560	188918482	23	0.154874
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	188921679	189016461	58	-0.064796
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	189021409	189029605	10	0.218201
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	189031043	189418981	434	-0.008517
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	189420993	189628049	110	0.115257
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	189640812	189829748	182	-0.023811
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	189830032	190539921	325	0.032099
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	190540007	192430497	942	-0.019304
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	192468271	193249467	682	0.089796
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	193250802	195789929	1126	-0.002864
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	195820167	195839945	119	0.102429
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	195840209	197013137	512	-0.006813
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	197020658	197747067	247	0.121169
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	197756099	198117642	279	-0.060124
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	198123724	198249289	117	0.117861
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	198253966	198603279	194	-0.110626
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	198721192	198907301	83	0.19677
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	198914427	200309904	1299	-0.119696
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	200320231	200398387	94	0.041687
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	200402265	200479973	87	-0.102529
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	200481555	200537866	43	0.04715
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	200540317	200649869	101	0.232825
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	200661344	201392519	325	-0.044418
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	201408695	201619514	78	0.246327
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	201620796	201669411	65	0.061612
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	201670876	201969490	215	0.187488
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	201971348	202129826	121	0.087848
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	202131108	203201256	622	0.001301
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	203203701	203309880	107	0.165838
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	203311216	203359501	62	-0.017463
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	203362226	203379696	38	0.150731
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	203380124	203579987	127	0.089905
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	203580111	203581319	5	3.63488
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	203581912	203647903	40	3.935152
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	203649747	203649747	1	4.013852
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	203650510	203754489	102	4.017587
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	203755869	203761107	3	4.261046
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	203766827	204003432	104	3.861738
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	204003504	204003504	1	3.836844
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	204004458	204074865	31	3.863232
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	204081655	204081655	1	3.924858
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	204095220	204152575	25	3.869514
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	204154839	204154839	1	3.838595
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	204155778	204162142	10	3.850878
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	204164358	204164358	1	3.86316
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	204164517	204734807	341	3.933199
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	204737789	204737793	2	3.932702
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	204737797	205100480	405	4.003074
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	205100666	205100666	1	3.865078
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	205101554	205250148	158	3.841125
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	205271007	205449595	170	0.055918
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	205450682	205469956	42	0.155924
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	205470764	205663478	247	-0.010182
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	205670369	205749742	52	0.146096
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	205751182	206669958	249	0.011206
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	206670169	206927516	199	0.037326
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	206930055	207198557	230	-0.110315
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	207200549	207249855	32	0.077295
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	207250300	207919968	353	-0.194886
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	207922945	208119634	262	0.078017
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	208120296	208178218	100	-0.02113
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	208183804	208443663	209	0.032226
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	208536340	210748480	1721	-0.102642
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	210750063	211309431	571	0.131354
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	211311244	211419700	114	-0.082058
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	211420319	211569415	93	0.163515
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	211570581	212069481	346	-0.046141
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	212071081	212639003	453	0.08908
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	212644468	212800886	127	0.221484
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	212804825	213049353	290	0.10913
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	213050003	213158745	208	-0.013113
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	213160145	213529447	162	0.098231
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	213530100	214158986	559	-0.075829
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	214171931	214759935	549	0.053178
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	214760279	216927993	1195	-0.009755
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	216931013	217279736	423	0.063177
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	217280568	218448425	878	-0.002764
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	218503325	219961304	890	0.173985
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	219999835	220118715	55	-0.081011
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	220140256	220489544	170	0.130741
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	220490812	220649316	99	-0.044184
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	220652844	220859031	150	0.079673
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	220860687	222149763	782	0.010202
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	222150033	222280229	74	0.038639
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	222429440	222719037	140	-0.1218
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	222720697	223189328	486	0.154748
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	223200173	223864879	461	-0.059811
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	223916880	224202271	48	0.163876
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	224252777	224927217	620	0.124391
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	224932074	225578019	234	-0.08285
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	225580661	225609884	42	0.002909
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	225610240	225859918	20	0.192723
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	225862849	225914177	53	-0.080736
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	225920418	226029557	45	0.134405
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	226032229	226119375	84	0.058389
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	226121908	226166555	20	-0.079088
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	226171475	226267753	71	0.123624
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	226270779	226375267	81	0.08365
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	226390758	226838955	380	-0.042453
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	226844491	227618550	1105	0.092191
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	227620628	227736798	79	-0.09702
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	227753271	227757670	13	0.061603
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	227783550	228028143	113	-0.121005
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	228029804	228119604	122	-0.284943
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	228120050	228149977	56	-0.148488
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	228180192	228239301	58	-0.271788
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	228270964	228353651	14	0.103961
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	228363750	228465370	83	-0.185689
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	228468458	228556788	102	-0.296241
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	228559994	228666927	46	-0.154048
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	228670486	228679528	7	0.167673
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	228680137	228718682	37	-0.119499
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	228720037	228738446	19	-0.321898
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	228800940	229288572	393	0.066102
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	229290230	229569592	228	-0.071836
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	229570135	229814847	285	0.110692
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	229828705	230199398	224	-0.045143
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	230200928	230249435	87	0.142663
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	230250182	230460772	97	0.100834
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	230484922	230767219	328	-0.081948
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	230772049	230889572	144	0.099054
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	230890246	230936053	63	-0.064211
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	230939673	231119115	160	0.1071
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	231122259	231463201	301	-0.118221
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	231466028	231558178	234	0.107686
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	231560082	232249611	601	-0.038343
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	232260549	232278942	56	0.129501
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	232280334	232425020	124	-0.032036
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	232429351	232769870	204	0.107878
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	232770075	233580658	742	0.005737
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	233582012	233599529	37	-0.331833
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	233600272	234499381	781	-0.162022
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	234502533	234876434	437	0.120856
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	234876863	234919354	66	0.082492
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	234973128	235597864	208	0.120501
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	235611400	235852709	60	-0.0562
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	235860043	236179869	125	0.146562
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	236180180	236292483	167	-0.043399
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	236299858	236419938	192	0.036004
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	236420054	238789090	2007	-0.070983
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	238800462	238805188	8	0.216541
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	238807626	238839873	40	0.180738
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	238840400	240179932	1186	0.008723
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	240180242	240259800	106	0.18977
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	240261624	240649079	413	0.218238
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	240650147	241639581	833	-0.067895
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	241667932	241736177	61	0.044934
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	241739794	241779251	43	0.180614
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	241780782	241809896	33	0.086797
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	241810190	243044002	1703	-0.061145
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	243077339	243096337	57	-0.233828
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	243103746	244025999	250	0.070401
GLSS-MD-0022-R1	1	GLSS-MD-0022-R1	244032908	244462431	247	-0.143253
